label,outcome,score_term,fe_spec,estimate,se,pvalue,n,r2,stars,coef_print,se_print,significant_10
FOMC PC -> TIPS5Y [fwd/curr],TIPS5Y,net_score_fwd,C,-0.09580137048220136,0.04483712115185701,0.03553500155238129,91,0.10237650207710536,**,-0.0958**,(0.0448),TRUE
FOMC PC -> UST10Y [fwd/curr],UST10Y,net_score_curr,A,0.05351287595581307,0.03268552983741927,0.10520020343382185,91,0.08715256899035917,,0.0535,(0.0327),FALSE
FOMC PC -> UST10Y [fwd/curr],UST10Y,net_score_fwd,A,-0.07290732589034005,0.03180142314953296,0.02428476152081248,91,0.08715256899035917,**,-0.0729**,(0.0318),TRUE
FOMC PC -> UST10Y [fwd/curr],UST10Y,net_score_curr,B,0.06333624328717988,0.03866962686008457,0.10514343403133246,91,0.1150962354645867,,0.0633,(0.0387),FALSE
FOMC PC -> UST10Y [fwd/curr],UST10Y,net_score_fwd,B,-0.07453279247710028,0.03203358610074996,0.02236013612193043,91,0.1150962354645867,**,-0.0745**,(0.0320),TRUE
FOMC PC -> UST10Y [fwd/curr],UST10Y,net_score_curr,C,0.0661746805441695,0.04194405204522163,0.11839574516004232,91,0.1154056837494586,,0.0662,(0.0419),FALSE
FOMC PC -> UST10Y [fwd/curr],UST10Y,net_score_fwd,C,-0.07495735039006994,0.03243804323881458,0.02329580459205724,91,0.1154056837494586,**,-0.0750**,(0.0324),TRUE
FOMC PC -> UST2Y [fwd/curr],UST2Y,net_score_curr,A,0.01922446819945976,0.02528833615781535,0.4491838284769022,91,0.06896109550859297,,0.0192,(0.0253),FALSE
FOMC PC -> UST2Y [fwd/curr],UST2Y,net_score_fwd,A,-0.05882980040102977,0.03486289128208649,0.09509685110771075,91,0.06896109550859297,*,-0.0588*,(0.0349),TRUE
FOMC PC -> UST2Y [fwd/curr],UST2Y,net_score_curr,B,0.02234649309121314,0.02929437146264704,0.4476793468745474,91,0.07923164914381742,,0.0223,(0.0293),FALSE
FOMC PC -> UST2Y [fwd/curr],UST2Y,net_score_fwd,B,-0.06226206177017285,0.03685310412461296,0.09479517177113,91,0.07923164914381742,*,-0.0623*,(0.0369),TRUE
FOMC PC -> UST2Y [fwd/curr],UST2Y,net_score_curr,C,0.02611697409388578,0.03294852171365745,0.430209034560012,91,0.07969740627450606,,0.0261,(0.0329),FALSE
FOMC PC -> UST2Y [fwd/curr],UST2Y,net_score_fwd,C,-0.06282602968647773,0.03747719868562967,0.09738197977859224,91,0.07969740627450606,*,-0.0628*,(0.0375),TRUE
FOMC Stmt -> DXY [fwd/curr],DXY,net_score_curr,A,-0.08244049470651191,0.10635970562510604,0.43904395871357993,242,0.09684976056643212,,-0.0824,(0.1064),FALSE
FOMC Stmt -> DXY [fwd/curr],DXY,net_score_fwd,A,0.00206046180346748,0.1225380740854963,0.9865983942424684,242,0.09684976056643212,,0.0021,(0.1225),FALSE
FOMC Stmt -> DXY [fwd/curr],DXY,net_score_curr,B,-0.03378709530972017,0.11262504641382974,0.7644451838224475,242,0.10874190574732656,,-0.0338,(0.1126),FALSE
FOMC Stmt -> DXY [fwd/curr],DXY,net_score_fwd,B,0.01777033357205409,0.1307122256165301,0.8919771536278607,242,0.10874190574732656,,0.0178,(0.1307),FALSE
FOMC Stmt -> DXY [fwd/curr],DXY,net_score_curr,C,-0.14287521576262607,0.1268584563661216,0.26121543666250274,242,0.1208286202552592,,-0.1429,(0.1269),FALSE
FOMC Stmt -> DXY [fwd/curr],DXY,net_score_fwd,C,0.02425222809687325,0.150536012489241,0.8721496557004249,242,0.1208286202552592,,0.0243,(0.1505),FALSE
FOMC Stmt -> EURUSD [fwd/curr],EURUSD,net_score_curr,A,0.10798663425619008,0.1204788209340368,0.3710397809629131,230,0.06237121979193183,,0.1080,(0.1205),FALSE
FOMC Stmt -> EURUSD [fwd/curr],EURUSD,net_score_fwd,A,-0.02599525561706685,0.13059895542717154,0.8424053836148877,230,0.06237121979193183,,-0.0260,(0.1306),FALSE
FOMC Stmt -> EURUSD [fwd/curr],EURUSD,net_score_curr,B,0.08982151855600658,0.12547043848524242,0.47481565796579694,230,0.06840888299792636,,0.0898,(0.1255),FALSE
FOMC Stmt -> EURUSD [fwd/curr],EURUSD,net_score_fwd,B,-0.0291604436786353,0.1366284960073748,0.8311875864041443,230,0.06840888299792636,,-0.0292,(0.1366),FALSE
FOMC Stmt -> EURUSD [fwd/curr],EURUSD,net_score_curr,C,0.1741683080074115,0.13878320786181397,0.21081630129885537,230,0.07667939730977424,,0.1742,(0.1388),FALSE
FOMC Stmt -> EURUSD [fwd/curr],EURUSD,net_score_fwd,C,-0.04576654110517168,0.1609030561087276,0.7763429922202513,230,0.07667939730977424,,-0.0458,(0.1609),FALSE
FOMC Stmt -> SP500 [fwd/curr],SP500,net_score_curr,A,0.10710259696631362,0.1769133419259813,0.5455181496890551,232,0.05425023484380997,,0.1071,(0.1769),FALSE
FOMC Stmt -> SP500 [fwd/curr],SP500,net_score_fwd,A,-0.3026812315143602,0.17657875208964485,0.08786144719149935,232,0.05425023484380997,*,-0.3027*,(0.1766),TRUE
FOMC Stmt -> SP500 [fwd/curr],SP500,net_score_curr,B,0.15295332222187358,0.20092115007487152,0.44729864651374773,232,0.06030420406364512,,0.1530,(0.2009),FALSE
FOMC Stmt -> SP500 [fwd/curr],SP500,net_score_fwd,B,-0.23616176441708037,0.2401908190955571,0.3265524891859415,232,0.06030420406364512,,-0.2362,(0.2402),FALSE
FOMC Stmt -> SP500 [fwd/curr],SP500,net_score_curr,C,0.1564965911681694,0.24145132383753296,0.5175549629823204,232,0.06290535730920443,,0.1565,(0.2415),FALSE
FOMC Stmt -> SP500 [fwd/curr],SP500,net_score_fwd,C,-0.13375193569541485,0.24156871355486048,0.5803521069215971,232,0.06290535730920443,,-0.1338,(0.2416),FALSE
FOMC Stmt -> TIPS10Y [fwd/curr],TIPS10Y,net_score_curr,A,0.01354753562134036,0.01440230294798073,0.34820310952275124,176,0.02130630504446618,,0.0135,(0.0144),FALSE
FOMC Stmt -> TIPS10Y [fwd/curr],TIPS10Y,net_score_fwd,A,-0.00865671073597801,0.0188837521538661,0.6472286103213796,176,0.02130630504446618,,-0.0087,(0.0189),FALSE
FOMC Stmt -> TIPS10Y [fwd/curr],TIPS10Y,net_score_curr,B,0.01302025724493121,0.01462865153071697,0.374703347952962,176,0.02635703718224358,,0.0130,(0.0146),FALSE
FOMC Stmt -> TIPS10Y [fwd/curr],TIPS10Y,net_score_fwd,B,-0.00799976244237122,0.01950583178438255,0.6822361981858929,176,0.02635703718224358,,-0.0080,(0.0195),FALSE
FOMC Stmt -> TIPS10Y [fwd/curr],TIPS10Y,net_score_curr,C,0.00424426044198671,0.01569907166496202,0.787224016620802,176,0.03097076430963385,,0.0042,(0.0157),FALSE
FOMC Stmt -> TIPS10Y [fwd/curr],TIPS10Y,net_score_fwd,C,-0.01448017908027335,0.02210202064762349,0.5132714344007883,176,0.03097076430963385,,-0.0145,(0.0221),FALSE
FOMC Stmt -> TIPS5Y [fwd/curr],TIPS5Y,net_score_curr,A,-0.01359838071248513,0.01929406282801108,0.4818903838709142,176,0.03204322046994534,,-0.0136,(0.0193),FALSE
FOMC Stmt -> TIPS5Y [fwd/curr],TIPS5Y,net_score_fwd,A,0.00880972968804026,0.02413891888762273,0.715589936843813,176,0.03204322046994534,,0.0088,(0.0241),FALSE
FOMC Stmt -> TIPS5Y [fwd/curr],TIPS5Y,net_score_curr,B,-0.01390368892277492,0.01955358320101606,0.4780298703032487,176,0.03716290415788426,,-0.0139,(0.0196),FALSE
FOMC Stmt -> TIPS5Y [fwd/curr],TIPS5Y,net_score_fwd,B,0.00991552437954018,0.02636779998770354,0.7073538092325349,176,0.03716290415788426,,0.0099,(0.0264),FALSE
FOMC Stmt -> TIPS5Y [fwd/curr],TIPS5Y,net_score_curr,C,-0.02855447808594718,0.02092074156805658,0.1741241885313099,176,0.04493645903409982,,-0.0286,(0.0209),FALSE
FOMC Stmt -> TIPS5Y [fwd/curr],TIPS5Y,net_score_fwd,C,0.00114623496083433,0.0294666144008274,0.9690170216547996,176,0.04493645903409982,,0.0011,(0.0295),FALSE
FOMC Stmt -> UST10Y [fwd/curr],UST10Y,net_score_curr,A,0.0085321555217605,0.01314867306194822,0.5170295724461165,242,0.02259806116847829,,0.0085,(0.0131),FALSE
FOMC Stmt -> UST10Y [fwd/curr],UST10Y,net_score_fwd,A,-0.00349248892813313,0.01593608648130045,0.8267163603659713,242,0.02259806116847829,,-0.0035,(0.0159),FALSE
FOMC Stmt -> UST10Y [fwd/curr],UST10Y,net_score_curr,B,0.00589286559171126,0.01350839835265559,0.6630651503043843,242,0.025711484401163,,0.0059,(0.0135),FALSE
FOMC Stmt -> UST10Y [fwd/curr],UST10Y,net_score_fwd,B,-0.00171139321055274,0.0155605210826035,0.912516699677528,242,0.025711484401163,,-0.0017,(0.0156),FALSE
FOMC Stmt -> UST10Y [fwd/curr],UST10Y,net_score_curr,C,5.15603053514762e-4,0.01552899520226739,0.9735414478752212,242,0.03324227836007976,,0.0005,(0.0155),FALSE
FOMC Stmt -> UST10Y [fwd/curr],UST10Y,net_score_fwd,C,-0.01287741160778817,0.01786203382972871,0.4716706336761247,242,0.03324227836007976,,-0.0129,(0.0179),FALSE
FOMC Stmt -> UST2Y [fwd/curr],UST2Y,net_score_curr,A,0.00705192197675112,0.01802556557234832,0.6959862640988062,242,0.19177097521810416,,0.0071,(0.0180),FALSE
FOMC Stmt -> UST2Y [fwd/curr],UST2Y,net_score_fwd,A,0.01292072864252268,0.01652628075359566,0.4350920522305116,242,0.19177097521810416,,0.0129,(0.0165),FALSE
FOMC Stmt -> UST2Y [fwd/curr],UST2Y,net_score_curr,B,0.00700335201956904,0.01757849089196702,0.6906936828844317,242,0.19295378405521668,,0.0070,(0.0176),FALSE
FOMC Stmt -> UST2Y [fwd/curr],UST2Y,net_score_fwd,B,0.0166945790840574,0.01930593588978394,0.3880643716940716,242,0.19295378405521668,,0.0167,(0.0193),FALSE
FOMC Stmt -> UST2Y [fwd/curr],UST2Y,net_score_curr,C,0.00483793920211721,0.0209101149862929,0.8172316885851536,242,0.19332273494913343,,0.0048,(0.0209),FALSE
FOMC Stmt -> UST2Y [fwd/curr],UST2Y,net_score_fwd,C,0.01400543484369549,0.02080957876254665,0.5015962777350604,242,0.19332273494913343,,0.0140,(0.0208),FALSE
FOMC stmt | UST10Y FE fwd+curr,UST10Y,net_score_curr,A,0.0085321555217605,0.01314867306194822,0.5170295724461165,242,0.02259806116847829,,0.0085,(0.0131),FALSE
FOMC stmt | UST10Y FE fwd+curr,UST10Y,net_score_fwd,A,-0.00349248892813313,0.01593608648130045,0.8267163603659713,242,0.02259806116847829,,-0.0035,(0.0159),FALSE
FOMC stmt | UST10Y FE fwd+curr,UST10Y,net_score_curr,B,0.00589286559171126,0.01350839835265559,0.6630651503043843,242,0.025711484401163,,0.0059,(0.0135),FALSE
FOMC stmt | UST10Y FE fwd+curr,UST10Y,net_score_fwd,B,-0.00171139321055274,0.0155605210826035,0.912516699677528,242,0.025711484401163,,-0.0017,(0.0156),FALSE
FOMC stmt | UST10Y FE fwd+curr,UST10Y,net_score_curr,C,5.15603053514762e-4,0.01552899520226739,0.9735414478752212,242,0.03324227836007976,,0.0005,(0.0155),FALSE
FOMC stmt | UST10Y FE fwd+curr,UST10Y,net_score_fwd,C,-0.01287741160778817,0.01786203382972871,0.4716706336761247,242,0.03324227836007976,,-0.0129,(0.0179),FALSE
FOMC stmt | UST2Y FE  fwd+curr,UST2Y,net_score_curr,A,0.00705192197675112,0.01802556557234832,0.6959862640988062,242,0.19177097521810416,,0.0071,(0.0180),FALSE
FOMC stmt | UST2Y FE  fwd+curr,UST2Y,net_score_fwd,A,0.01292072864252268,0.01652628075359566,0.4350920522305116,242,0.19177097521810416,,0.0129,(0.0165),FALSE
FOMC stmt | UST2Y FE  fwd+curr,UST2Y,net_score_curr,B,0.00700335201956904,0.01757849089196702,0.6906936828844317,242,0.19295378405521668,,0.0070,(0.0176),FALSE
FOMC stmt | UST2Y FE  fwd+curr,UST2Y,net_score_fwd,B,0.0166945790840574,0.01930593588978394,0.3880643716940716,242,0.19295378405521668,,0.0167,(0.0193),FALSE
FOMC stmt | UST2Y FE  fwd+curr,UST2Y,net_score_curr,C,0.00483793920211721,0.0209101149862929,0.8172316885851536,242,0.19332273494913343,,0.0048,(0.0209),FALSE
FOMC stmt | UST2Y FE  fwd+curr,UST2Y,net_score_fwd,C,0.01400543484369549,0.02080957876254665,0.5015962777350604,242,0.19332273494913343,,0.0140,(0.0208),FALSE
